Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
8845,CLE,2011,2012/1/1,4:16,4:16,,PIT,17,16,Sun,L 9-13,,15,72,4.8,0
8846,IND,2002,2002/10/21,9:08,9:08,@,PIT,7,6,Mon,L 10-28,,21,72,3.43,0
8847,IND,2009,2009/11/8,1:02,1:02,,HOU,9,8,Sun,W 20-17,,18,72,4,1
8848,ARI,2000,2000/12/3,1:02,1:02,@,CIN,14,13,Sun,L 13-24,,19,72,3.79,0
8849,ARI,2005,2005/10/9,4:15,1:15,,CAR,5,5,Sun,L 20-24,,27,72,2.67,0
8850,ARI,2009,2009/10/25,8:30,8:30,@,NYG,7,6,Sun,W 24-17,,22,72,3.27,2
8851,DAL,2018,2018/11/5,8:15,7:15,,TEN,9,8,Mon,L 14-28,,19,72,3.79,0
8852,DEN,2007,2007/10/7,4:15,2:15,,SDG,5,5,Sun,L 3-41,,20,72,3.6,0
8853,DEN,2007,2007/12/13,8:15,7:15,@,HOU,15,14,Thu,L 13-31,,20,72,3.6,0
8854,DET,2011,2011/12/11,1:03,1:03,,MIN,14,13,Sun,W 34-28,,21,72,3.43,0
8855,DET,2012,2012/12/30,1:03,1:03,,CHI,17,16,Sun,L 24-26,,20,72,3.6,0
8856,GNB,2012,2012/12/30,4:25,3:25,@,MIN,17,16,Sun,L 34-37,,16,72,4.5,0
8857,GNB,2017,2017/10/15,1:00,3:00,@,MIN,6,6,Sun,L 10-23,,24,72,3,0
8858,HOU,2009,2009/12/6,1:03,1:03,@,JAX,13,12,Sun,L 18-23,,22,72,3.27,1
8859,JAX,2003,2003/12/14,1:02,1:02,@,NWE,15,14,Sun,L 13-27,,20,72,3.6,0
8860,JAX,2020,2020/9/24,8:20,8:20,,MIA,3,3,Thu,L 13-31,,17,72,4.24,2
8861,KAN,2007,2007/9/9,1:05,12:05,@,HOU,1,1,Sun,L 3-20,,17,72,4.24,0
8862,KAN,2007,2007/11/18,1:02,1:02,@,IND,11,10,Sun,L 10-13,,27,72,2.67,0
8863,KAN,2009,2009/10/11,1:00,12:00,,DAL,5,5,Sun,L 20-26,OT,29,72,2.48,0
8864,KAN,2016,2016/9/25,4:26,3:26,,NYJ,3,3,Sun,W 24-3,,27,72,2.67,0
8865,MIA,2007,2007/12/16,1:03,1:03,,BAL,15,14,Sun,W 22-16,OT,29,72,2.48,1
8866,MIA,2008,2008/9/14,4:15,1:15,@,ARI,2,2,Sun,L 10-31,,24,72,3,1
8867,MIA,2011,2011/10/2,4:15,1:15,@,SDG,4,4,Sun,L 16-26,,22,72,3.27,1
8868,MIA,2019,2019/9/22,1:00,12:00,@,DAL,3,3,Sun,L 6-31,,24,72,3,0
8869,MIA,2019,2019/9/29,1:00,1:00,,LAC,4,4,Sun,L 10-30,,18,72,4,0
8870,MIN,2003,2003/10/19,1:00,12:00,,DEN,7,6,Sun,W 28-20,,22,72,3.27,1
8871,MIN,2015,2015/12/10,8:25,6:25,@,ARI,14,13,Thu,L 20-23,,24,72,3,1
8872,MIN,2016,2016/11/20,1:00,3:00,,ARI,11,10,Sun,W 30-24,,24,72,3,1
8873,NOR,2005,2005/9/19,7:36,7:36,,NYG,2,2,Mon,L 10-27,,22,72,3.27,0
8874,NOR,2010,2010/12/27,8:40,8:40,@,ATL,16,15,Mon,W 17-14,,24,72,3,1
8875,NWE,2005,2005/10/2,1:02,1:02,,SDG,4,4,Sun,L 17-41,,18,72,4,1
8876,NWE,2016,2016/10/30,1:02,1:02,@,BUF,8,8,Sun,W 41-25,,23,72,3.13,1
8877,NYG,2007,2007/11/18,1:03,1:03,@,DET,11,10,Sun,W 16-10,,27,72,2.67,0
8878,NYG,2008,2008/12/14,8:24,7:24,@,DAL,15,14,Sun,L 8-20,,17,72,4.24,0
8879,NYG,2019,2019/9/22,4:05,4:05,@,TAM,3,3,Sun,W 32-31,,19,72,3.79,2
8880,NYG,2021,2021/11/1,8:15,7:15,@,KAN,8,8,Mon,L 17-20,,20,72,3.6,0
8881,NYJ,2016,2016/10/9,1:02,1:02,@,PIT,5,5,Sun,L 13-31,,17,72,4.24,0
8882,TEN,2004,2004/10/3,4:15,1:15,@,SDG,4,4,Sun,L 17-38,,18,72,4,0
8883,TEN,2004,2004/11/14,1:03,12:03,,CHI,10,9,Sun,L 17-19,OT,24,72,3,0
8884,TEN,2019,2019/10/27,1:00,12:00,,TAM,8,8,Sun,W 27-23,,21,72,3.43,0
8885,PHI,2000,2000/10/29,4:07,4:07,@,NYG,9,9,Sun,L 7-24,,11,72,6.55,0
8886,PHI,2008,2008/11/2,4:16,1:16,@,SEA,9,8,Sun,W 26-7,,28,72,2.57,0
8887,PIT,2002,2002/9/15,8:35,8:35,,OAK,2,2,Sun,L 17-30,,18,72,4,0
8888,PIT,2013,2013/11/28,8:31,8:31,@,BAL,13,12,Thu,L 20-22,,18,72,4,1
8889,OAK,2005,2005/9/18,8:30,5:30,,KAN,2,2,Sun,L 17-23,,18,72,4,1
8890,OAK,2008,2008/9/28,4:05,1:05,,SDG,4,4,Sun,L 18-28,,23,72,3.13,0
8891,OAK,2012,2012/11/11,1:02,1:02,@,BAL,10,9,Sun,L 20-55,,24,72,3,0
8892,LVR,2020,2020/12/6,1:00,1:00,@,NYJ,13,12,Sun,W 31-28,,25,72,2.88,1
8893,LVR,2021,2021/11/21,4:05,1:05,,CIN,11,10,Sun,L 13-32,,18,72,4,0
8894,STL,2014,2014/9/7,1:00,12:00,,MIN,1,1,Sun,L 6-34,,22,72,3.27,0
8895,LAR,2019,2019/12/21,8:15,5:15,@,SFO,16,15,Sat,L 31-34,,24,72,3,2
8896,BAL,2005,2005/10/31,9:07,9:07,@,PIT,8,7,Mon,L 19-20,,27,72,2.67,0
8897,BAL,2005,2005/12/11,4:15,2:15,@,DEN,14,13,Sun,L 10-12,,23,72,3.13,0
8898,BAL,2015,2015/11/1,1:02,1:02,,SDG,8,8,Sun,W 29-26,,25,72,2.88,1
8899,BAL,2016,2017/1/1,1:00,1:00,@,CIN,17,16,Sun,L 10-27,,16,72,4.5,1
8900,SDG,2000,2000/9/10,4:15,1:15,,NOR,2,2,Sun,L 27-28,,20,72,3.6,1
8901,SDG,2008,2008/10/19,1:02,1:02,@,BUF,7,7,Sun,L 14-23,,17,72,4.24,0
8902,SDG,2015,2015/12/24,8:26,5:26,@,OAK,16,15,Thu,L 20-23,OT,25,72,2.88,1
8903,SDG,2016,2016/10/9,4:25,1:25,@,OAK,5,5,Sun,L 31-34,,19,72,3.79,0
8904,LAC,2021,2021/11/28,4:05,2:05,@,DEN,12,11,Sun,L 13-28,,17,72,4.24,0
8905,SEA,2005,2005/10/23,4:06,1:06,,DAL,7,7,Sun,W 13-10,,22,72,3.27,0
8906,SEA,2016,2016/10/16,4:26,1:26,,ATL,6,5,Sun,W 26-24,,27,72,2.67,3
8907,SEA,2016,2016/12/15,8:25,5:25,,LAR,15,14,Thu,W 24-3,,30,72,2.4,0
8908,SEA,2019,2019/9/8,4:05,1:05,,CIN,1,1,Sun,W 21-20,,25,72,2.88,1
8909,SFO,2004,2004/11/21,1:01,1:01,@,TAM,11,10,Sun,L 3-35,,23,72,3.13,0
8910,TAM,2000,2000/10/1,4:15,4:15,@,WAS,5,5,Sun,L 17-20,OT,28,72,2.57,1
8911,TAM,2002,2002/9/8,4:15,4:15,,NOR,1,1,Sun,L 20-26,OT,21,72,3.43,0
8912,TAM,2016,2016/10/2,4:05,4:05,,DEN,4,4,Sun,L 7-27,,26,72,2.77,1
8913,WAS,2014,2014/10/12,4:25,1:25,@,ARI,6,6,Sun,L 20-30,,17,72,4.24,0
8914,ATL,2018,2018/11/11,1:00,1:00,@,CLE,10,9,Sun,L 16-28,,19,71,3.74,0
8915,BUF,2010,2010/12/19,1:02,1:02,@,MIA,15,14,Sun,W 17-14,,27,71,2.63,0
8916,CAR,2002,2002/11/24,1:02,1:02,,ATL,12,11,Sun,L 0-41,,14,71,5.07,0
8917,CAR,2005,2005/12/24,1:03,1:03,,DAL,16,15,Sat,L 20-24,,24,71,2.96,0
8918,CAR,2011,2011/9/18,1:02,1:02,,GNB,2,2,Sun,L 23-30,,21,71,3.38,1
8919,CIN,2000,2000/9/17,1:02,1:02,@,JAX,3,2,Sun,L 0-13,,23,71,3.09,0
8920,CIN,2006,2006/10/1,4:15,4:15,,NWE,4,4,Sun,L 13-38,,17,71,4.18,1
8921,CIN,2017,2017/10/22,4:25,1:00,@,PIT,7,6,Sun,L 14-29,,17,71,4.18,0
8922,CLE,2009,2009/9/27,1:02,1:02,@,BAL,3,3,Sun,L 3-34,,23,71,3.09,0
8923,IND,2000,2000/11/19,1:02,12:02,@,GNB,12,11,Sun,L 24-26,,17,71,4.18,0
8924,IND,2009,2009/9/13,1:02,1:02,,JAX,1,1,Sun,W 14-12,,31,71,2.29,1
8925,IND,2010,2010/11/21,4:15,4:15,@,NWE,11,10,Sun,L 28-31,,20,71,3.55,0
8926,IND,2017,2017/11/12,1:00,1:00,,PIT,10,10,Sun,L 17-20,,29,71,2.45,0
8927,ARI,2001,2001/11/25,4:05,1:05,@,SDG,11,10,Sun,W 20-17,,24,71,2.96,1
8928,ARI,2004,2004/11/28,4:16,2:16,,NYJ,12,11,Sun,L 3-13,,24,71,2.96,0
8929,ARI,2005,2005/10/30,1:02,12:02,@,DAL,8,7,Sun,L 13-34,,24,71,2.96,0
8930,ARI,2005,2005/11/6,4:05,2:05,,SEA,9,8,Sun,L 19-33,,20,71,3.55,0
8931,ARI,2014,2014/10/26,4:05,1:05,,PHI,8,7,Sun,W 24-20,,23,71,3.09,1
8932,ARI,2019,2019/12/8,4:25,2:25,,PIT,14,13,Sun,L 17-23,,22,71,3.23,0
8933,ARI,2019,2019/12/29,4:25,1:25,@,LAR,17,16,Sun,L 24-31,,17,71,4.18,1
8934,DAL,2002,2002/11/3,1:04,1:04,@,DET,9,9,Sun,L 7-9,,27,71,2.63,1
8935,DAL,2004,2004/9/12,4:15,3:15,@,MIN,1,1,Sun,L 17-35,,21,71,3.38,1
8936,DAL,2004,2004/11/15,9:09,8:09,,PHI,10,9,Mon,L 21-49,,24,71,2.96,1
8937,DEN,2000,2000/11/13,9:09,7:09,,OAK,11,10,Mon,W 27-24,,23,71,3.09,1
8938,DEN,2019,2019/10/17,8:20,6:20,,KAN,7,7,Thu,L 6-30,,21,71,3.38,1
8939,DET,2005,2005/12/24,1:06,12:06,@,NOR,16,15,Sat,W 13-12,,24,71,2.96,0
8940,DET,2006,2006/11/12,1:03,1:03,,SFO,10,9,Sun,L 13-19,,17,71,4.18,0
8941,DET,2017,2017/9/24,1:00,1:00,,ATL,3,3,Sun,L 26-30,,19,71,3.74,0
8942,DET,2017,2017/10/29,8:30,8:30,,PIT,8,7,Sun,L 15-20,,22,71,3.23,0
8943,GNB,2002,2002/11/17,12:00,12:00,@,MIN,11,10,Sun,L 21-31,,18,71,3.94,1
8944,GNB,2015,2015/11/8,1:04,1:04,@,CAR,9,8,Sun,L 29-37,,19,71,3.74,0
8945,HOU,2007,2007/12/9,1:01,12:01,,TAM,14,13,Sun,W 28-14,,27,71,2.63,0
8946,HOU,2015,2015/10/25,1:02,1:02,@,MIA,7,7,Sun,L 26-44,,25,71,2.84,1
8947,JAX,2010,2010/9/19,4:15,1:15,@,SDG,2,2,Sun,L 13-38,,24,71,2.96,0
8948,JAX,2013,2013/9/8,1:03,1:03,,KAN,1,1,Sun,L 2-28,,23,71,3.09,0
8949,JAX,2013,2013/10/13,4:05,2:05,@,DEN,6,6,Sun,L 19-35,,27,71,2.63,1
8950,JAX,2014,2014/11/9,1:06,6:06,,DAL,10,10,Sun,L 17-31,,24,71,2.96,2
8951,MIA,2005,2005/12/11,4:15,1:15,@,SDG,14,13,Sun,W 23-21,,26,71,2.73,0
8952,MIA,2008,2008/10/19,1:02,1:02,,BAL,7,6,Sun,L 13-27,,22,71,3.23,0
8953,MIA,2021,2021/9/19,1:00,1:00,,BUF,2,2,Sun,L 0-35,,20,71,3.55,0
8954,MIN,2004,2004/11/14,4:15,3:15,@,GNB,10,9,Sun,L 31-34,,16,71,4.44,0
8955,MIN,2015,2015/9/14,10:20,7:20,@,SFO,1,1,Mon,L 3-20,,17,71,4.18,0
8956,NOR,2005,2006/1/1,1:02,1:02,@,TAM,17,16,Sun,L 13-27,,23,71,3.09,0
8957,NOR,2006,2006/12/17,1:04,12:04,,WAS,15,14,Sun,L 10-16,,24,71,2.96,1
8958,NYJ,2018,2018/10/21,1:00,1:00,,MIN,7,7,Sun,L 17-37,,24,71,2.96,1
8959,TEN,2017,2017/11/5,1:00,12:00,,BAL,9,8,Sun,W 23-20,,21,71,3.38,1
8960,PHI,2012,2012/10/14,1:03,1:03,,DET,6,6,Sun,L 23-26,OT,29,71,2.45,0
8961,PHI,2018,2018/11/11,8:20,8:20,,DAL,10,9,Sun,L 20-27,,16,71,4.44,0
8962,OAK,2011,2011/12/24,1:03,12:03,@,KAN,16,15,Sat,W 16-13,OT,25,71,2.84,0
8963,OAK,2014,2014/11/16,4:05,1:05,@,SDG,11,10,Sun,L 6-13,,19,71,3.74,0
8964,LVR,2021,2021/10/10,4:05,1:05,,CHI,5,5,Sun,L 9-20,,22,71,3.23,1
8965,STL,2002,2002/11/10,1:02,12:02,,SDG,10,9,Sun,W 28-24,,16,71,4.44,0
8966,STL,2010,2010/11/21,4:05,3:05,,ATL,11,10,Sun,L 17-34,,12,71,5.92,0
8967,STL,2015,2015/9/27,1:00,12:00,,PIT,3,3,Sun,L 6-12,,18,71,3.94,0
8968,BAL,2004,2004/12/26,1:01,1:01,@,PIT,16,15,Sun,L 7-20,,21,71,3.38,1
8969,SEA,2000,2000/9/3,4:16,4:16,@,MIA,1,1,Sun,L 0-23,,19,71,3.74,0
8970,SFO,2002,2002/9/15,4:00,1:00,,DEN,2,2,Sun,L 14-24,,20,71,3.55,1
8971,SFO,2010,2010/11/21,4:05,1:05,,TAM,11,10,Sun,L 0-21,,18,71,3.94,0
8972,SFO,2015,2015/12/13,1:02,1:02,@,CLE,14,13,Sun,L 10-24,,17,71,4.18,0
8973,SFO,2021,2021/12/5,4:00,1:00,@,SEA,13,12,Sun,L 23-30,,25,71,2.84,1
8974,TAM,2001,2001/9/9,12:03,12:03,@,DAL,1,1,Sun,W 10-6,,33,71,2.15,1
8975,TAM,2001,2002/1/6,8:30,8:30,,PHI,17,16,Sun,L 13-17,,25,71,2.84,1
8976,TAM,2002,2002/10/27,1:02,1:02,@,CAR,8,8,Sun,W 12-9,,27,71,2.63,0
8977,TAM,2007,2007/12/9,1:01,12:01,@,HOU,14,13,Sun,L 14-28,,17,71,4.18,2
8978,TAM,2012,2012/12/2,4:05,2:05,@,DEN,13,12,Sun,L 23-31,,21,71,3.38,0
8979,TAM,2021,2021/10/31,4:25,3:25,@,NOR,8,8,Sun,L 27-36,,14,71,5.07,0
8980,WAS,2001,2001/9/24,9:08,8:08,@,GNB,2,2,Mon,L 0-37,,15,71,4.73,0
8981,ATL,2002,2002/10/6,1:03,1:03,,TAM,5,4,Sun,L 6-20,,22,70,3.18,0
8982,ATL,2011,2011/12/4,1:03,12:03,@,HOU,13,12,Sun,L 10-17,,18,70,3.89,0
8983,ATL,2018,2018/10/14,1:00,1:00,,TAM,6,6,Sun,W 34-29,,22,70,3.18,1
8984,ATL,2020,2020/12/6,1:00,1:00,,NOR,13,12,Sun,L 16-21,,21,70,3.33,0
8985,ATL,2020,2020/12/13,4:25,1:25,@,LAC,14,13,Sun,L 17-20,,20,70,3.5,0
8986,BUF,2006,2006/11/19,1:03,12:03,@,HOU,11,10,Sun,W 24-21,,21,70,3.33,0
8987,CHI,2009,2009/11/8,1:03,12:03,,ARI,9,8,Sun,L 21-41,,12,70,5.83,0
8988,CIN,2007,2007/11/11,4:05,4:05,@,BAL,10,9,Sun,W 21-7,,34,70,2.06,0
8989,CIN,2008,2008/9/7,1:06,1:06,@,BAL,1,1,Sun,L 10-17,,24,70,2.92,0
8990,CIN,2017,2017/12/10,1:00,1:00,,CHI,14,13,Sun,L 7-33,,13,70,5.38,0
8991,CIN,2020,2020/10/11,1:00,1:00,@,BAL,5,5,Sun,L 3-27,,28,70,2.5,0
8992,CIN,2020,2020/11/22,1:00,1:00,@,WAS,11,10,Sun,L 9-20,,18,70,3.89,0
8993,CLE,2001,2001/11/4,4:15,3:15,@,CHI,8,7,Sun,L 21-27,OT,23,70,3.04,0
8994,CLE,2005,2005/10/16,1:02,1:02,@,BAL,6,5,Sun,L 3-16,,18,70,3.89,0
8995,CLE,2005,2005/12/18,4:05,1:05,@,OAK,15,14,Sun,W 9-7,,26,70,2.69,0
8996,CLE,2008,2008/9/21,4:16,4:16,@,BAL,3,3,Sun,L 10-28,,16,70,4.38,0
8997,CLE,2011,2011/9/25,1:02,1:02,,MIA,3,3,Sun,W 17-16,,19,70,3.68,0
8998,CLE,2019,2019/9/16,8:15,8:15,@,NYJ,2,2,Mon,W 23-3,,21,70,3.33,1
8999,IND,2017,2017/12/14,8:25,8:25,,DEN,15,14,Thu,L 13-25,,22,70,3.18,1
9000,ARI,2002,2002/9/8,1:05,1:05,@,WAS,1,1,Sun,L 23-31,,20,70,3.5,1
9001,ARI,2011,2011/11/6,4:15,2:15,,STL,9,8,Sun,W 19-13,OT,17,70,4.12,0
9002,ARI,2015,2015/11/29,4:05,1:05,@,SFO,12,11,Sun,W 19-13,,29,70,2.41,2
9003,DAL,2008,2008/10/26,1:02,12:02,,TAM,8,8,Sun,W 13-9,,26,70,2.69,0
9004,DEN,2005,2005/9/11,1:07,1:07,@,MIA,1,1,Sun,L 10-34,,20,70,3.5,0
9005,DEN,2009,2009/12/27,4:16,4:16,@,PHI,16,15,Sun,L 27-30,,18,70,3.89,0
9006,DEN,2012,2012/10/7,4:25,4:25,@,NWE,5,5,Sun,L 21-31,,20,70,3.5,0
9007,DEN,2019,2019/12/29,4:25,2:25,,OAK,17,16,Sun,W 16-15,,27,70,2.59,0
9008,DET,2008,2008/9/7,1:04,1:04,@,ATL,1,1,Sun,L 21-34,,21,70,3.33,1
9009,DET,2014,2014/9/14,1:04,1:04,@,CAR,2,2,Sun,L 7-24,,18,70,3.89,0
9010,DET,2019,2019/12/8,1:00,3:00,@,MIN,14,13,Sun,L 7-20,,22,70,3.18,0
9011,GNB,2001,2001/11/18,1:02,12:02,,ATL,10,9,Sun,L 20-23,,19,70,3.68,0
9012,GNB,2012,2012/10/21,1:00,12:00,@,STL,7,7,Sun,W 30-20,,26,70,2.69,0
9013,HOU,2003,2003/12/7,1:02,1:02,@,JAX,14,13,Sun,L 0-27,,23,70,3.04,0
9014,HOU,2006,2006/9/10,1:02,12:02,,PHI,1,1,Sun,L 10-24,,20,70,3.5,0
9015,HOU,2011,2011/10/9,1:02,12:02,,OAK,5,5,Sun,L 20-25,,25,70,2.8,0
9016,JAX,2000,2000/12/23,12:37,12:37,@,NYG,17,16,Sat,L 25-28,,18,70,3.89,1
9017,JAX,2001,2001/11/4,1:03,12:03,@,TEN,8,7,Sun,L 24-28,,17,70,4.12,2
9018,JAX,2002,2002/10/6,4:14,4:14,,PHI,5,4,Sun,W 28-25,,27,70,2.59,1
9019,JAX,2018,2018/10/21,1:00,1:00,,HOU,7,7,Sun,L 7-20,,22,70,3.18,0
9020,JAX,2018,2018/10/28,9:30,2:30,,PHI,8,8,Sun,L 18-24,,17,70,4.12,0
9021,KAN,2004,2005/1/2,4:15,1:15,@,SDG,17,16,Sun,L 17-24,,20,70,3.5,1
9022,KAN,2007,2007/9/16,4:15,3:15,@,CHI,2,2,Sun,L 10-20,,24,70,2.92,0
9023,MIA,2004,2004/12/12,4:05,2:05,@,DEN,14,13,Sun,L 17-20,,22,70,3.18,1
9024,MIA,2006,2006/10/1,1:02,12:02,@,HOU,4,4,Sun,L 15-17,,14,70,5,0
9025,MIA,2015,2015/11/22,1:03,1:03,,DAL,11,10,Sun,L 14-24,,14,70,5,0
9026,MIA,2016,2016/9/18,1:02,1:02,@,NWE,2,2,Sun,L 24-31,,16,70,4.38,1
9027,MIA,2019,2019/11/10,4:05,4:05,@,IND,10,9,Sun,W 16-12,,26,70,2.69,1
9028,MIA,2020,2021/1/3,1:00,1:00,@,BUF,17,16,Sun,L 26-56,,20,70,3.5,2
9029,MIN,2010,2010/11/14,1:02,12:02,@,CHI,10,9,Sun,L 13-27,,22,70,3.18,0
9030,NOR,2007,2007/12/23,1:02,12:02,,PHI,16,15,Sun,L 23-38,,21,70,3.33,2
9031,NOR,2008,2008/10/26,1:06,5:06,,SDG,8,8,Sun,W 37-32,,26,70,2.69,2
9032,NOR,2011,2011/10/16,4:15,4:15,@,TAM,6,6,Sun,L 20-26,,20,70,3.5,1
9033,NOR,2014,2014/12/28,1:03,1:03,@,TAM,17,16,Sun,W 23-20,,23,70,3.04,2
9034,NOR,2015,2015/9/27,1:03,1:03,@,CAR,3,3,Sun,L 22-27,,24,70,2.92,2
9035,NOR,2015,2015/12/6,4:25,3:25,,CAR,13,12,Sun,L 38-41,,14,70,5,1
9036,NWE,2015,2016/1/3,1:02,1:02,@,MIA,17,16,Sun,L 10-20,,27,70,2.59,1
9037,NYG,2021,2021/11/28,1:00,1:00,,PHI,12,11,Sun,W 13-7,,27,70,2.59,0
9038,NYJ,2015,2015/11/22,1:03,12:03,@,HOU,11,10,Sun,L 17-24,,21,70,3.33,1
9039,NYJ,2021,2021/11/14,1:00,1:00,,BUF,10,9,Sun,L 17-45,,22,70,3.18,1
9040,NYJ,2021,2021/12/5,1:00,1:00,,PHI,13,12,Sun,L 18-33,,17,70,4.12,1
9041,TEN,2003,2003/10/5,1:02,1:02,@,NWE,5,5,Sun,L 30-38,,27,70,2.59,2
9042,TEN,2013,2013/10/20,4:06,3:06,,SFO,7,7,Sun,L 17-31,,13,70,5.38,0
9043,TEN,2014,2014/10/12,1:02,12:02,,JAX,6,6,Sun,W 16-14,,24,70,2.92,1
9044,TEN,2018,2018/9/30,1:00,12:00,,PHI,4,4,Sun,W 26-23,OT,22,70,3.18,1
9045,PHI,2017,2017/12/31,1:00,1:00,,DAL,17,16,Sun,L 0-6,,18,70,3.89,0
9046,PHI,2020,2020/11/30,8:15,8:15,,SEA,12,11,Mon,L 17-23,,14,70,5,0
9047,PIT,2005,2005/11/20,1:02,1:02,@,BAL,11,10,Sun,L 13-16,OT,25,70,2.8,0
9048,PIT,2008,2008/12/7,4:16,4:16,,DAL,14,13,Sun,W 20-13,,26,70,2.69,0
9049,PIT,2011,2011/11/6,8:30,8:30,,BAL,9,9,Sun,L 20-23,,20,70,3.5,1
9050,PIT,2017,2017/9/24,1:00,12:00,@,CHI,3,3,Sun,L 17-23,OT,17,70,4.12,1
9051,PIT,2017,2017/10/8,1:00,1:00,,JAX,5,5,Sun,L 9-30,,20,70,3.5,0
9052,OAK,2008,2008/11/16,1:02,1:02,@,MIA,11,10,Sun,L 15-17,,21,70,3.33,0
9053,OAK,2015,2015/10/4,1:02,12:02,@,CHI,4,4,Sun,L 20-22,,22,70,3.18,0
9054,OAK,2017,2017/12/10,1:00,12:00,@,KAN,14,13,Sun,L 15-26,,11,70,6.36,1
9055,STL,2011,2011/10/23,4:15,3:15,@,DAL,7,6,Sun,L 7-34,,21,70,3.33,1
9056,STL,2014,2014/11/9,4:25,2:25,@,ARI,10,9,Sun,L 14-31,,22,70,3.18,1
9057,BAL,2002,2002/12/15,1:02,12:02,@,HOU,15,14,Sun,W 23-19,,33,70,2.12,0
9058,BAL,2010,2010/10/3,1:02,1:02,@,PIT,4,4,Sun,W 17-14,,27,70,2.59,1
9059,SDG,2008,2008/11/30,4:05,1:05,,ATL,13,12,Sun,L 16-22,,19,70,3.68,1
9060,SDG,2009,2009/12/20,4:05,1:05,,CIN,15,14,Sun,W 27-24,,20,70,3.5,0
9061,SDG,2012,2012/12/16,4:05,1:05,,CAR,15,14,Sun,L 7-31,,16,70,4.38,0
9062,SDG,2012,2012/12/30,4:21,1:21,,OAK,17,16,Sun,W 24-21,,31,70,2.26,0
9063,SDG,2016,2016/11/13,4:05,1:05,,MIA,10,10,Sun,L 24-31,,24,70,2.92,0
9064,LAC,2020,2020/12/6,4:25,1:25,,NWE,13,12,Sun,L 0-45,,15,70,4.67,0
9065,SEA,2001,2001/12/9,8:35,6:35,@,DEN,13,12,Sun,L 7-20,,21,70,3.33,0
9066,SEA,2006,2006/11/19,4:05,1:05,@,SFO,11,10,Sun,L 14-20,,21,70,3.33,0
9067,SEA,2013,2013/9/8,1:04,1:04,@,CAR,1,1,Sun,W 12-7,,26,70,2.69,0
9068,SFO,2016,2016/12/24,4:25,1:25,@,LAR,16,15,Sat,W 22-21,,29,70,2.41,1
9069,TAM,2016,2016/11/3,8:25,8:25,,ATL,9,8,Thu,L 28-43,,20,70,3.5,0
9070,ATL,2003,2003/11/30,1:03,12:03,@,HOU,13,12,Sun,L 13-17,,24,69,2.88,1
9071,ATL,2019,2019/10/27,1:00,1:00,,SEA,8,8,Sun,L 20-27,,17,69,4.06,1
9072,ATL,2021,2021/9/26,1:00,1:00,@,NYG,3,3,Sun,W 17-14,,20,69,3.45,0
9073,BUF,2001,2001/11/11,1:02,1:02,@,NWE,9,8,Sun,L 11-21,,21,69,3.29,0
9074,BUF,2001,2001/11/18,1:02,1:02,,SEA,10,9,Sun,L 20-23,,22,69,3.14,0
9075,BUF,2017,2017/9/17,1:00,1:00,@,CAR,2,2,Sun,L 3-9,,23,69,3,0
9076,BUF,2017,2017/11/12,1:00,1:00,,NOR,10,9,Sun,L 10-47,,15,69,4.6,0
9077,CAR,2007,2007/12/22,8:15,8:15,,DAL,16,15,Sat,L 13-20,,14,69,4.93,0
9078,CHI,2007,2007/9/30,1:03,1:03,@,DET,4,4,Sun,L 27-37,,22,69,3.14,0
9079,CHI,2008,2008/12/28,1:03,12:03,@,HOU,17,16,Sun,L 24-31,,18,69,3.83,1
9080,CHI,2016,2016/10/20,8:26,7:26,@,GNB,7,7,Thu,L 10-26,,18,69,3.83,0
9081,CIN,2008,2008/9/28,1:02,1:02,,CLE,4,4,Sun,L 12-20,,16,69,4.31,0
9082,CIN,2021,2021/9/19,1:00,12:00,@,CHI,2,2,Sun,L 17-20,,20,69,3.45,0
9083,CLE,2003,2003/9/28,1:03,1:03,,CIN,4,4,Sun,L 14-21,,22,69,3.14,0
9084,CLE,2010,2010/10/17,1:02,1:02,@,PIT,6,6,Sun,L 10-28,,21,69,3.29,0
9085,CLE,2014,2014/10/19,1:02,1:02,@,JAX,7,6,Sun,L 6-24,,30,69,2.3,0
9086,CLE,2015,2015/11/5,8:25,8:25,@,CIN,9,9,Thu,L 10-31,,17,69,4.06,0
9087,IND,2013,2013/11/3,8:30,7:30,@,HOU,9,8,Sun,W 27-24,,14,69,4.93,0
9088,ARI,2018,2018/10/18,8:20,6:20,,DEN,7,7,Thu,L 10-45,,21,69,3.29,0
9089,DAL,2006,2006/10/23,8:40,7:40,,NYG,7,6,Mon,L 22-36,,21,69,3.29,1
9090,DAL,2016,2017/1/1,1:00,1:00,@,PHI,17,16,Sun,L 13-27,,21,69,3.29,0
9091,DEN,2015,2015/9/13,4:25,2:25,,BAL,1,1,Sun,W 19-13,,25,69,2.76,0
9092,DEN,2015,2015/11/15,4:30,2:30,,KAN,10,9,Sun,L 13-29,,16,69,4.31,1
9093,DEN,2017,2017/10/22,4:25,1:25,@,LAC,7,6,Sun,L 0-21,,19,69,3.63,0
9094,DET,2014,2014/10/5,1:03,1:03,,BUF,5,5,Sun,L 14-17,,20,69,3.45,0
9095,DET,2015,2015/9/13,4:05,1:05,@,SDG,1,1,Sun,L 28-33,,16,69,4.31,1
